smiles,is_potent_any,split
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)S)[C@@H](O)[C@H]1O,1,test
CC(C)c1ccc2oc(N[C@H](CN3CCCCC3)c3ccccc3)nc2c1,1,test
CCCCc1nn(CCc2ccccc2)c(C(=O)O)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,test
O=C(CN(C(=O)CN(CCCc1ccccc1)C(=O)Nc1ccc(Oc2ccccc2)cc1)C1CCCc2ccccc21)NO,0,test
COc1ccc2c(Cc3c(Cl)cncc3Cl)nnc(-c3ccccc3)c2c1,1,test
Oc1ccc(Cn2cc[nH]c2=S)cc1O,1,test
COC(=O)[C@H](NC(=O)C(F)(F)C(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(C)C,1,test
CCCCc1ccc(CN2CCN(Cc3c(O)cc4c(c3O)-c3cc(ccc3O)C3NC(=O)C5NC(=O)C6NC(=O)C(Cc7ccc(cc7)Oc7cc5cc(c7OC5OC(C(=O)O)C(O)C(O)C5N)Oc5ccc(cc5Cl)C(O)C(NC3=O)C(=O)N[C@H]4C(=O)O)NC(=O)C(NC)c3ccc(O)c(c3)Oc3cc(O)c(Cl)c6c3)CC2)cc1,0,test
COCCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2,1,test
FC(F)(F)c1ccc(NC(=S)N2CCC(c3cccc(Br)c3)=N2)cc1,1,test
CS(=O)(=O)c1ccc(CSc2nc(-c3ccc(Br)cc3)c(-c3ccncc3)[nH]2)cc1,1,test
CCN(CC)CCCCCCCNc1ccc2c3c(nn2CCN(CC)CC)-c2ccccc2C(=O)c13,1,test
CC(C)CN(C)Cc1cc(C(=O)c2csc(S(N)(=O)=O)c2)ccc1O,1,test
CC1CCN=C1N,1,test
O=[N+]([O-])c1ccc(Cn2cc[nH]c2=S)cc1,0,test
COC(=O)[C@H](NC(=O)[C@@H]1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1)c1ccccc1,0,test
CCCCCCCCCCCCNC(=O)C(N)CN,1,test
COc1ccc(Cn2cc[nH]c2=S)cc1OC,0,test
CN(CCCN(C)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,1,test
CCCC(C)N(CC(=O)NO)C(=O)CN(C(=O)Nc1ccc2ccccc2c1)C1CCCc2ccccc21,0,test
CN(C)CCNCCNc1ccc2c3c(nn2CCN)-c2c(O)ccc(O)c2C(=O)c13,1,test
CC[C@H]1C(=O)SC[C@@H]1Cc1cncn1C,1,test
CC[C@@H]1C(=O)SC[C@@H]1Cc1cncn1C,1,test
CN[C@@H](CC(C)C)C(=O)NC1C(=O)N[C@@H](CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O)Oc2ccc(cc2Cl)C1O,0,test
CC(C)(C)c1ccc(Cn2c(=N)n(CC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c3ccccc32)cc1,1,test
C[C@H](N)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CCCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,1,test
C[C@@H](NC(=O)N1C(=O)CC1Sc1ccccc1)c1ccccc1,1,test
O=S1(=O)c2cccc3cccc(c23)N1CCN1CCC(Cc2c[nH]c3cccc(F)c23)CC1,1,test
CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C/P(=O)(O)C(F)(F)P(=O)(O)O,0,test
CCN(CC)CCn1nc2c3c(c(NCCN)ccc31)C(=O)c1ccccc1-2,1,test
O=C1c2c(NCCNCCO)cccc2-c2nn(CCNCCO)c3cccc1c23,1,test
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)N[C@@H](C(=O)O)C(C)C,1,test
CC1(C2(O)c3ccccc3C3=NCCN32)CCCCC1,1,test
Oc1ccc(Cn2cc[nH]c2=S)cc1F,1,test
Cn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2,1,test
C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,1,test
C[S+]([O-])c1ccccc1CSc1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1,1,test
COc1ccc(-c2nc3ccccc3o2)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O,1,test
COc1ccc(-c2nc3cc(-c4cccc(Cl)c4)ccc3o2)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O,1,test
NCCNCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13,1,test
CCSc1nc2nc(C(=O)c3ccccc3)cn2c2c1CCC2,1,test
COc1ccccc1Cn1cc[nH]c1=S,0,test
CCCc1n[nH]c(C(=O)OCC)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,test
COc1ccc(-c2nc3cc(-c4ccc(OC(F)(F)F)cc4)ccc3o2)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O,1,test
COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)N3CCCCC3)C2)cc(OC)c1OC,0,test
COc1ccc(CC(OC(C)=O)c2cc(OC)c(OC)c(OC)c2)cc1O,1,test
C/C(C#Cc1cccs1)=C\CO/N=C1\CN2CCC1C2,1,test
CC(C)c1ccc2oc(NC(Cc3cccc(Cl)c3)c3ccccn3)nc2c1,1,test
CNC(=O)c1cc2c(Oc3ccc(-n4ccnc4)cc3)cncc2s1,1,test
CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)CC,1,test
COc1ccc2c(c1)CN(C(N)=O)N=C2Cc1c(Cl)cncc1Cl,1,test
O=C(NO)c1ccc(CNC(=O)c2ccc3ccccc3c2)cc1,1,test
CN1CCCC1/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,0,test
C[C@H]1C[C@@H](n2ncc3c(N)ncnc32)[C@H](O)[C@@H]1O,0,test
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](NC(=O)CNC(=O)CNC(=O)CNC(=O)CCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@H]2CC[C@@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6C)[C@H]2O8)CC[C@@]3(O)[C@H]1C5,1,test
S=c1[nH]ccn1Cc1ccc(Cl)cc1Cl,0,test
COc1ccc(CC(Nc2nc3cc([N+](=O)[O-])ccc3o2)c2ccccn2)cc1,1,test
CNC(=O)[C@@H]1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C(CC(N)=O)NC(=O)C(N)C(O)c4ccc(c(Cl)c4)Oc4cc3cc(c4O)Oc3ccc(cc3)C2O)c2ccc(O)c(c2)-c2c1cc(O)c(CNC1C3CC4CC(C3)CC1C4)c2O,0,test
O=C(O)CCNC(=O)[C@@H](Cc1ccc(-c2ccccc2)cc1)NCP(=O)(O)O,1,test
NCCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1ccccc1-2,1,test
NCCn1nc2c3c(c(NCCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2,1,test
O=P(O)(O)C(Cc1ccccc1)N[C@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,1,test
CSc1ccc(CSc2nc(-c3ccc(Br)cc3)c(-c3ccncc3)[nH]2)cc1,1,test
O=C1c2ccccc2-c2nn(CCNCO)c3ccc(NCCNCCO)c1c23,1,test
CSc1ccc(O)c(CSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)c1,1,test
N=C(N)c1ccc(C2=NOC(CC(=O)NCCC(=O)O)C2)cc1,1,test
CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21,1,test
C[C@H]1[C@@H](OCCCOc2c(O)cccc2O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,1,test
CN(C)CCNCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13,1,test
O=C1c2c(O)ccc(O)c2-c2nn(CCO)c3ccc(NCCNCCO)c1c23,1,test
O=C(Cc1ccccc1)NNC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,1,test
CCCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1,1,test
CCc1cc(NCc2cc3ccccc3s2)c(O)nc1C,1,test
S=C(Nc1cccc(Cl)c1)N1CCC(c2cccc(Br)c2)=N1,1,test
OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCOC4)ncnc32)[C@H](O)[C@@H]1O,1,test
CCCCN(CC(=O)N(CC(=O)NO)C(C)CC)C(=O)Nc1ccc(Oc2ccccc2)cc1,0,test
COc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(OC)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O,1,test
CC(=N)NCCCC[C@H](N)C(=O)O,1,test
COc1cccc(OC)c1Cn1cc[nH]c1=S,0,test
CC(C)c1ccc2c(=O)oc(Nc3ccccc3I)nc2c1,0,test
COCCNc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3cc(F)cc(F)c3)ccc2o1,1,test
Cc1cccc(C)c1Nc1nc2ccccc2c(=O)o1,0,test
O=c1oc(Nc2ccccc2I)nc2cc(C(F)(F)F)ccc12,0,test
O=C(NCC1CCC(C(=O)NO)CC1)c1cccc2ccccc12,0,test
COc1cc(/C=C\c2ccc(N(C)C)cc2)cc(OC)c1OC,1,test
COc1cc(CCc2ccc(N(C)C)cc2)cc(OC)c1OC,0,test
O=P(O)(O)C(Cc1ccc2ccccc2c1)N[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,1,test
NCCN,0,test
O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1Cc1cccnc1,1,test
OC1(c2cccnc2)c2ccccc2C2=NCCN21,1,test
O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(Cc2ccc(F)cc2)CC1,1,test
CCCCCC1N=C(N)CC1C(F)(F)F,1,test
CC1CC(N)=NC1Cc1ccccc1,1,test
O=C(NCCCn1c2c(c3ccccc31)C(=O)CN1CCCCC21)c1ccco1,0,test
CCC1C(CC(N)=O)=C2C(OCC(=O)O)=CC=CN2/C1=C\c1ccc2ccccc2c1,0,test
O=C(CN(CCCCc1ccccc1)C(=O)CN(CCCCc1ccccc1)C(=O)Nc1ccc(Oc2ccccc2)cc1)NO,0,test
CC1C(C)n2c(S)nc3cccc(c32)CN1CC1CC1,0,test
CCC1C(C(N)=O)=C2C(OCC(=O)O)=CC=CN2/C1=C\c1ccccc1Cc1ccccc1,0,test
CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)N[C@@H](CCCCNCCCCN)C(=O)O,0,test
Oc1nc2cc3cc(OCCCCc4nnnn4C4CCN(CC5CCCCC5)CC4)ccc3[nH]c-2n1,1,test
CCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1,1,test
C[N+](C)(C)CCCCl,0,test
O=C(Cc1ccccc1)Nc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12,0,test
CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCN4CCOCC4)cc3)cncc2s1,1,test
S=c1[nH]ccn1Cc1ccccc1Cl,0,test
CC(C)c1ccc2oc(NC(Cc3ccc(Cl)cc3)c3ccccn3)nc2c1,1,test
CCCCCC1N=C(N)CC1C,1,test
COc1ccc(-c2nc3[nH]c(N)nc(N)c-3n2)c2ccccc12,0,test
c1ccc(-c2sc(-c3ccccc3)c3ccccc23)cc1,1,test
CC1(C)COC(c2ccc(C(O)c3ccc(Cl)cc3)cc2)=N1,1,test
CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)O,0,test
CCCCCNC(=N)c1ccc(C2=NOC(CC(=O)NCCC(=O)O)C2)cc1,1,test
COc1ccc(S(=O)(=O)N2C/C(=N\O)C[C@@H]2C(=O)NO)cc1,1,test
C/C(C#Cc1ccc(F)cc1)=C/CO/N=C1/CN2CCC1C2,1,test
Cc1cn(C2C=CC(COC(=O)CN3CCNCC3)O2)c(=O)[nH]c1=O,1,test
c1cnc(N2CCN(Cc3cccc4c3Cc3ccccc3-4)CC2)nc1,1,test
Oc1nc2cc3cc(OCCCCc4nnnn4C4CCNCC4)ccc3[nH]c-2n1,1,test
CCOP(=O)(CNC(Cc1ccc(-c2ccccc2)cc1)C(=O)NCCC(=O)O)OCC,1,test
Cc1ccc2oc(-c3cccc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)c3)nc2c1,1,test
Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,1,test
CCCCCCCCCCCCCC(N)(CO)CO,1,test
Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4cccc(-c5ccccc5)c4)CC3)ccc2s1,1,test
CCCC[C@@H](C)/C=C(C)/C=C(\C)C(=O)NC1=C[C@@](O)(/C=C/C=C/C=C/C(=O)NC2=C(O)CCC2=O)[C@@H]2O[C@@H]2C1=O,0,test
C=C(CC[C@]12O[C@H](CN(C)C)[C@@](O)(C(=O)O)[C@](C(=O)O)(O1)[C@H](OC(=O)/C=C/[C@@H](C)C[C@@H](C)CC)[C@H]2O)[C@@H](OC(C)=O)[C@H](C)Cc1ccccc1,1,test
O=S1(=O)c2cccc3cccc(c23)N1CCCCN1CC=C(c2c[nH]c3ccccc23)CC1,1,test
Oc1c(F)cc(Cn2cc[nH]c2=S)cc1F,1,test
CCCCCN(CC(=O)NO)C(=O)CN(C(=O)Nc1ccc(Oc2ccccc2)cc1)C(C)CCC,0,test
COCCNc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3ccccc3)ccc2o1,1,test
c1ccc(-c2cnc(Nc3cccnc3)s2)cc1,1,test
CC(C)CN1CCC(S(=O)(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,1,test
NC1=NC(Cc2ccccc2)C(C(F)(F)F)C1,0,test
COc1ccc2c(c1OC1CCCC1)CN(C(C)=O)N=C2Cc1c(Cl)cncc1Cl,1,test
CCN(C(C)C)S(=O)(=O)CC[C@@H]1O[C@@H]1[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)(C)S(C)(=O)=O,1,test
COc1ccc(C(Cc2ccncc2)c2ccc(F)cc2)cc1OC1CCCC1,1,test
CC(C)NCCCOc1ccc(-c2ccccc2)cc1,1,test
S=c1[nH]ccn1Cc1ccc(Cl)cc1,0,test
CCC(=O)C1C(c2cccc3ccccc23)CC2CCC1N2C,1,test
COc1ccc(CCN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1,1,test
CCCCCCNc1ccc2c3c(nn2CCN(CC)CC)-c2ccccc2C(=O)c13,1,test
CC(C)(C)c1cc(C(=O)Cn2c(=N)n(Cc3ccc(Cl)c(Cl)c3)c3ccccc32)cc(C(C)(C)C)c1O,1,test
N[C@@H](CCC(=O)O)C(=O)O,1,test
CCOC(=O)c1ccc(CCC2=C(c3ccccc3)c3ccccc3C(=O)C2=O)cc1,1,test
NC(=O)c1cccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,1,test
C=C(CC[C@]12O[C@H](CNS(=O)(=O)C(F)(F)F)[C@@](O)(C(=O)O)[C@](C(=O)O)(O1)[C@H](O)[C@H]2O)[C@@H](OC(C)=O)[C@H](C)Cc1ccccc1,1,test
C[C@H](N)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CCCCN=C(N)N)C(=O)NC(Cc1ccc(O)c(I)c1)C(N)=O,1,test
S=c1[nH]ccn1Cc1cc(Cl)cc(Cl)c1,1,test
CCN(CC)CCn1nc2c3c(c(NCCNC)ccc31)C(=O)c1c(O)ccc(O)c1-2,1,test
COC(=O)/C=C1/C(=O)N2C1S(=O)(=O)[C@@](C)(COC(=O)CSc1nnnn1C)[C@@H]2C(=O)[O-],1,test
C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2cc(F)cc(F)c2)cc(C(C)C)c1OCC(F)F,1,test
COc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,1,test
COC(=O)CC(O)CP(=O)([O-])CCc1c(Cl)cc(Cl)cc1OCc1ccccc1,1,test
CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)N[C@@H](CO)C(=O)O,0,test
CC(C)C[C@H](NC(=O)[C@H](CC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)Cc1ccccc1)C(=O)O,1,test
O=C1C2C=Nc3ccccc3C2=NN1c1ccc(Cl)cc1,1,test
CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)N[C@@H](CN)C(=O)O,1,test
N#C/C(C(=O)Nc1ccc(CCc2ccccc2)cc1)=C(/O)C1CC1,1,test
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC(CCCCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)C(=O)O,1,test
O=C(O)CCCNC(=O)C(Cc1ccc(-c2ccccc2)cc1)NCP(=O)(O)O,1,test
Oc1c(Cl)cc(Cn2cc[nH]c2=S)cc1Cl,1,test
CC(C)NCC(O)COc1ccc(-c2ccccc2)cc1,1,test
c1ccc(CCCN2CCC(COC(c3ccccc3)c3ccccc3)CC2)cc1,1,test
CSCC[C@H](NC(=O)c1cccc(C(=O)N[C@H](CCSC)C(=O)N2CCCC2)c1)C(=O)N1CCCC1,1,test
O=[N+]([O-])c1ccc2oc(NC(Cc3ccc(F)cc3)c3ccccn3)nc2c1,1,test
CCOCn1nnc(-c2ccnc(Oc3ccccc3)n2)c1-c1ccc(F)cc1,1,test
COc1ccc(-c2nc3cc(-c4ccc(F)c(F)c4)ccc3o2)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O,1,test
COc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3cc(F)cc(F)c3)ccc2o1,1,test
Fc1ccc(C(OCC2CCN(Cc3ccccc3)CC2)c2ccc(F)cc2)cc1,1,test
COc1ccccc1-c1ccc2oc(-c3ccc(OC)c(N4C(=O)c5ccc(C(=O)O)cc5C4=O)c3)nc2c1,1,test
CC(=O)OCCOCn1c2c(c(=O)n(C)c1=O)CNc1ccccc1S2,0,test
Cc1cccc(NC(=O)N[C@H]2N=C(N3CCCCCC3)c3ccccc3N(C)C2=O)c1,1,test
O=C1c2ccccc2C(=O)N1CCOCCN1CCN(c2nsc3ccccc23)CC1,1,test
COc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3ccc(Cl)cc3)ccc2o1,1,test
O=C(CCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)cc1F,1,test
CC(C)=CCC/C(C)=C/CC/C(C)=C/CCP(=O)(O)OP(=O)(O)O,0,test
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(Cl)c1,1,test
O=C1c2ccccc2C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,1,test
COc1cc(OC)c(NC(=O)N(c2ccccc2)c2nnn(CCCCCCCCOC3CCCCO3)n2)c(OC)c1,1,test
